L,channel,gL,gamma,m2_mean,m2_sem,delta_coh_single_layer,delta_coh_layered,delta_sec_layered,delta_cov,active_ell,active_j,n_init,n_input,n,sector_r,teacher_seed,m2_noiseless_mean,m2_baseline,log_decay,lambda_w,gamma_L,D_M,lambda_coh,infidelity,unitarity_loss,purity_loss,diamond_norm_ub,offdiag_state_loss,lambda_coh_typical
5,x_err,0.1,0.02,0.0001503435120322,1.4680809370358844e-05,0.1480006751469342,0.5223682092622788,0.5058661927953635,0.0693358331575996,3,1,50,5,8,1,42,0.000723609099663,0.000723609099663,1.5713285729114053,7.973049945035338,0.1,1.5713285729114053,7.973049945035338,0.013333333333333308,0.052266666666666795,0.27288920307250475,0.039999999999999813,0.1478632168967281,7.97106191507535
5,x_err,0.2,0.04,3.326566045175021e-05,3.2482305484426653e-06,0.2742326655311691,0.7407553007032874,0.7094883938780598,0.1203406005840324,3,1,50,5,8,1,42,0.000723609099663,0.000723609099663,3.0797256817347023,7.973049945035338,0.2,3.0797256817347023,7.973049945035338,0.026666666666666727,0.10240000000000071,0.46961276557747056,0.08000000000000007,0.2737456071999983,7.97106191507535
5,x_err,0.3,0.06,7.8964521197265e-06,7.710742542680177e-07,0.3817217466054793,0.8399775163802341,0.8065469981971015,0.1564552589955798,3,1,50,5,8,1,42,0.000723609099663,0.000723609099663,4.517837769156063,7.973049945035338,0.3,4.517837769156063,7.973049945035338,0.040000000000000036,0.15040000000000042,0.6115315213510835,0.1200000000000001,0.3807516513223832,7.97106191507535
6,amp_damp,0.01,0.0016666666666666668,0.0010117495492154,8.224588938034548e-05,0.0016666666666668,0.0099584258102626,0.0099584258102624,4.9970718010197844e-17,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,0.0200166852083154,0.99999999999989,0.01,0.0200166852083154,0.99999999999989,0.0005556713928474011,0.0022212962962965266,0.0033277777777780265,0.0016670141785424253,0.0016666666666666774,0.9999999999998899
6,amp_damp,0.03,0.005,0.0009719482103736,7.90104083128137e-05,0.0050000000000002,0.0296274906437349,0.0296274906437349,7.597286534908507e-17,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,0.0601505018825094,0.99999999999989,0.03,0.0601505018825094,0.99999999999989,0.001667710945666756,0.006658333333333655,0.009950000000000389,0.005003132837000157,0.005000000000000018,0.9999999999998899
6,amp_damp,0.05,0.008333333333333333,0.0009335868796478,7.589198659885537e-05,0.0083333333333333,0.0489698353102358,0.0489698353102359,9.354924194375124e-17,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,0.1004189960461288,0.99999999999989,0.05,0.1004189960461288,0.99999999999989,0.002780683415785301,0.011087962962963327,0.016527777777777836,0.008342050247355903,0.008333333333333234,0.9999999999998899
6,amp_damp,0.1,0.016666666666666666,0.0008436752145223,6.858299904393706e-05,0.0166666666666669,0.0959247762131353,0.0959247762131353,1.1862897961671426e-16,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,0.2016854197965757,0.99999999999989,0.1,0.2016854197965757,0.99999999999989,0.0055672270968107895,0.022129629629630165,0.03277777777777824,0.01670168129043259,0.016666666666666802,0.9999999999998899
6,amp_damp,0.2,0.03333333333333333,0.0006872062072559,5.586351458944334e-05,0.0333333333333335,0.1840558010973942,0.1840558010973941,1.5038239879158064e-16,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,0.4068186201081587,0.99999999999989,0.2,0.4068186201081587,0.99999999999989,0.01115819547216379,0.0440740740740746,0.06444444444444479,0.03347458641649159,0.03333333333333345,0.9999999999998899
6,amp_damp,0.3,0.049999999999999996,0.0005577626373368,4.534094846542413e-05,0.0500000000000001,0.2649081093750006,0.2649081093750005,1.7307285496990296e-16,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,0.6155195326505444,0.99999999999989,0.3,0.6155195326505444,0.99999999999989,0.016773521839701266,0.06583333333333385,0.09500000000000036,0.05032056551910391,0.050000000000000086,0.9999999999998899
6,depol,0.01,0.0016666666666666668,0.0009139761457922,7.433575548777866e-05,0.011054496211445,0.0643123805674396,0.0515277646328572,6.747655413453246e-17,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,0.1216485509968471,6.647586339771916,0.01,0.1216485509968471,6.647586339771916,0.0011111111111111738,0.0044395061728397245,0.02109244866831758,0.0033333333333334103,0.01105449621144454,6.647586339771694
6,depol,0.03,0.005,0.0007171575757341,5.838895296959436e-05,0.0328269339486327,0.1798386538535589,0.1445357968846723,1.0488980767878004e-16,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,0.364157436062936,6.647586339771916,0.03,0.364157436062936,6.647586339771916,0.0033333333333334103,0.013288888888889239,0.06196444457063284,0.010000000000000231,0.03282693394863244,6.647586339771694
6,depol,0.05,0.008333333333333333,0.0005633235137714,4.591349172128908e-05,0.0541575270888698,0.2799701134702773,0.2257320247276155,1.2293860930349667e-16,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,0.6055989354927414,6.647586339771916,0.05,0.6055989354927414,6.647586339771916,0.005555555555555536,0.022098765432098877,0.10114459548444624,0.016666666666666607,0.05415752708886948,6.647586339771694
6,depol,0.1,0.016666666666666666,0.0003095273766329,2.529914208017084e-05,0.1056041344070536,0.4763838154451971,0.3873449785426993,1.5349260247036396e-16,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,1.204406480814605,6.647586339771916,0.1,1.204406480814605,6.647586339771916,0.011111111111111183,0.04395061728395133,0.19213327072545053,0.03333333333333366,0.10560413440705337,6.647586339771694
6,depol,0.2,0.03333333333333333,9.54838985886512e-05,7.853104305620203e-06,0.2008548591264759,0.7145304009896627,0.591773022467809,1.7582334690470794e-16,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,2.3804953913088425,6.647586339771916,0.2,2.3804953913088425,6.647586339771916,0.022222222222222254,0.08691358024691398,0.34752246757181593,0.06666666666666687,0.20085485912647572,6.647586339771694
6,depol,0.3,0.049999999999999996,3.0365422364996684e-05,2.515018231786796e-06,0.2866834516201808,0.8379365655776968,0.7076660334683991,1.836671304805951e-16,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,3.526148484562236,6.647586339771916,0.3,3.526148484562236,6.647586339771916,0.03333333333333355,0.12888888888888983,0.4730404064398772,0.10000000000000031,0.2866834516201806,6.647586339771694
6,dephase,0.01,0.0016666666666666668,0.0009864333246431,8.031089836418211e-05,0.0066555555555559,0.0392747540283675,0.0,7.582378098838571e-17,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,0.0453572880283775,3.995999999999889,0.01,0.0453572880283775,3.995999999999889,0.0011111111111111738,0.00443703703703735,0.010561043708907702,0.0033333333333334103,0.006655555555555789,3.9959999999992224
6,dephase,0.03,0.005,0.0009007769691931,7.356757201284918e-05,0.0199000000000009,0.1136151282838746,5.3290705182007506e-15,1.1925579157165274e-16,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,0.1361953334153831,3.995999999999889,0.03,0.1361953334153831,3.995999999999889,0.0033333333333334103,0.013266666666667093,0.03136753398435799,0.010000000000000231,0.01990000000000071,3.9959999999992224
6,dephase,0.05,0.008333333333333333,0.0008224307765363,6.738631381342657e-05,0.0330555555555552,0.182647989734727,0.0,1.4350515429745675e-16,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,0.2271887065830084,3.995999999999889,0.05,0.2271887065830084,3.995999999999889,0.005555555555555536,0.022037037037037188,0.05175791002149012,0.016666666666666607,0.033055555555555075,3.9959999999992224
6,dephase,0.1,0.016666666666666666,0.0006546998968351,5.409934091334222e-05,0.0655555555555569,0.3342350642771893,6.661338147750939e-15,1.7212346769013724e-16,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,0.4552760655435995,3.995999999999889,0.1,0.4552760655435995,3.995999999999889,0.011111111111111183,0.043703703703704355,0.10094991111491677,0.03333333333333366,0.06555555555555671,3.9959999999992224
6,dephase,0.2,0.03333333333333333,0.0004140786479819,3.485019631505349e-05,0.1288888888888896,0.5630403655547624,3.3306690738754696e-15,2.008473690546679e-16,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,0.9133970966609092,3.995999999999889,0.2,0.9133970966609092,3.995999999999889,0.022222222222222254,0.0859259259259263,0.1919796672166973,0.06666666666666687,0.12888888888888939,3.9959999999992224
6,dephase,0.3,0.049999999999999996,0.0002615540489832,2.244768902319637e-05,0.1900000000000008,0.7175704635190016,2.220446049250313e-15,2.0038516605125406e-16,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,1.3728120729946218,3.995999999999889,0.3,1.3728120729946218,3.995999999999889,0.03333333333333355,0.12666666666666737,0.2737614880427142,0.10000000000000031,0.19000000000000067,3.9959999999992224
6,x_err,0.01,0.0016666666666666668,0.0008798873201751,7.152680069391906e-05,0.0132462244734149,0.0763134213977591,0.0759880297869504,0.0065722351607287,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,0.1596591693966062,7.973049945035338,0.01,0.1596591693966062,7.973049945035338,0.0011111111111111738,0.004437037037037239,0.026306139707920007,0.0033333333333334103,0.013245158449690472,7.97106191507535
6,x_err,0.03,0.005,0.0006406900846236,5.208279050897915e-05,0.0392223602448849,0.2089587859325117,0.2064452060586084,0.0192620026176206,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,0.476907170738488,7.973049945035338,0.03,0.476907170738488,7.973049945035338,0.0033333333333334103,0.013266666666667093,0.07681315893109807,0.010000000000000231,0.039212956240780014,7.97106191507535
6,x_err,0.05,0.008333333333333333,0.0004678340473068,3.803182187141201e-05,0.0645239744177706,0.3191162596876069,0.3131200814984149,0.0313617648685661,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,0.7913393901543103,7.973049945035338,0.05,0.7913393901543103,7.973049945035338,0.005555555555555536,0.022037037037037188,0.1246376155254098,0.016666666666666607,0.06449837068837763,7.97106191507535
6,x_err,0.1,0.016666666666666666,0.0002158903157379,1.7552188034502635e-05,0.1249334280200231,0.5212806570539283,0.5048480007522579,0.0591539533926027,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,1.5646825422131725,7.973049945035338,0.1,1.5646825422131725,7.973049945035338,0.011111111111111183,0.043703703703704355,0.23337948316986623,0.03333333333333366,0.12483602986494807,7.97106191507535
6,x_err,0.2,0.03333333333333333,4.8703337320825255e-05,3.96119688020487e-06,0.2343788842488755,0.7388230901288013,0.7076660334683984,0.1051521369423398,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,3.053705467525836,7.973049945035338,0.2,3.053705467525836,7.973049945035338,0.022222222222222254,0.0859259259259263,0.4110416071965578,0.06666666666666687,0.23402667220882095,7.97106191507535
6,x_err,0.3,0.049999999999999996,1.1924545403171598e-05,9.704544112014689e-07,0.3301466302904337,0.8378797794295225,0.8043709583297827,0.1400650505672629,4,0,50,5,8,1,42,0.0010322054683006,0.0010322054683006,4.460854108694357,7.973049945035338,0.3,4.460854108694357,7.973049945035338,0.03333333333333355,0.12666666666666737,0.5463417717941872,0.10000000000000031,0.3294305519060322,7.97106191507535
